text_id,text,annotator_1,annotator_2,annotator_3,annotator_4,annotator_5,label
amh_text_2999,በትግራይ ህዝብ ስቃይ የተደሰትክ የጨፈርክ እና TigrayGenocide የደገፍክ አንተ ለሱዳን ታዝናለህ ብሎ የሚጠብቅ የለም። ለማዘንም ሰው መሆን ይጠይቃል።,['anger'],['disgust'],['anger'],"['anger', 'disgust']",['anger'],"['anger', 'disgust']"
amh_text_4303,እንዴት ናቹ የመዳም ቅመሞች እወዳችሃለው ደሞ እስከ ሰኞ ትናፍቁኛላቹ መልካም ቀናት ይሁንልን ደሞ በስደት ያላቹ እህት ወንድሞቼ ጽዮን ማርያም ከኛ ጋ ትሁን በርቱልኝ ነገ ሌላ ቀን ነው እንዳትጨናነቁ,['joy'],['joy'],['joy'],[],['joy'],['joy']
amh_text_2029,እንዲህ አይነት የሚገርም የሚያስደንቅ ውብ ምስል የምስል ውብ ዝማሬ የምስል ውብ አንድነት የምስል ውብ ድምቀት የምስል ውብ ውበት ያለበት በዕድሜየ አይቼ አላውቅም። ሌላ ዕድል ፈጣሪ,['joy'],['surprise'],['joy'],['surprise'],['joy'],"['joy', 'surprise']"
amh_text_2927,ሰው ኣይደለህም ማለት ነው።ያም ሆነ ይህ እኔ በማንኛውም የሰው ልጅ ሚደርስ ግፍ ስቃይ እንግልት ግድያና ሰቆቃ እቃወማለው።,['anger'],['disgust'],[],"['disgust', 'sadness']",['sadness'],"['disgust', 'sadness']"
amh_text_2567,ግፍሌ በጣም ጥሩ ሙቅ ሻውር አላቸው,['joy'],[],['joy'],[],['joy'],['joy']
amh_text_5590,አይ ትግሬ ካለፈ አለመማር አሁንም የአማራን መሬት ላይ አይናቸውን እንደተከሉ ነው መጨረሻቸው ግን እጅግ የከፋ ነው ሚሆነው,['sadness'],"['anger', 'disgust']",['fear'],['disgust'],"['anger', 'disgust']","['anger', 'disgust']"
amh_text_4443,ጋዜጠኝነት ትንተና እንደ አማን ከሆነ ቢቀርሰ ለአማራ የአለዉ ጥላቻ እሚወራዉን እንኳን ቅጦ አሰጠፋዉ,['disgust'],['disgust'],['disgust'],['disgust'],['anger'],['disgust']
amh_text_1516,አስቸኳይ ጊዜ አዋጁ ለተጨማሪ አራት ወራት ተራዘመ,['surprise'],[],"['disgust', 'sadness']",[],[],[]
amh_text_2250,ካዝሚር በጣም የሚገርም መድሃኒት የሆነ ፍራፍሬ ነው,['surprise'],['joy'],['joy'],['surprise'],['joy'],"['surprise', 'joy']"
amh_text_5522,እኔ እንደ አንድ ኤርትራዊ በእርግጠኝነት አንድ ነገር ልበል  በሰጥቶ መቀበል የባህር ባለቤት አትሆንም  መጠቀም ግን ትችላለህ  እኔ የትራንስፖርት አገልግሎት ልስጥህ አንተ ደሞ ከአባትህ ርስት ላይ ቆርሰህ ስጠኝ  ግን አእምሮው ጤነኛ ነው  ዝም ብለህ ጦርነቱን ጀምረው እና ውጤቱን አብረን እንየው  ከሃዲ ,['anger'],['disgust'],['anger'],['anger'],['disgust'],"['anger', 'disgust']"
amh_text_2546,አቢይ አህመድ እና ሌሎች አጋሮቹ ለማ መገርሳ አባ ዱላ ጁነዲን ሳዶእና የኦሆዴድ ዘረኛ ድርጅት አባሎችና ጁዋር መሐመድ በቀለ ገርርባ መራራ ጉዲና ሌሎችም በውጭ ያሉ በኦሮ,['disgust'],['disgust'],[],[],['disgust'],['disgust']
amh_text_4958,የነንቴ መሰል media አሁንም ነጭ ውሸት መወሸተቹ መች ይደክማቹሀል እነሱ ሞሉት ሌላ እናንቴ ምትሉት ገሀነም,['disgust'],['disgust'],['anger'],['disgust'],['disgust'],['disgust']
amh_text_2318,አንድ ቀን የኛም ሕይወት እንደ ኢንተርኔት ሳይታሰብ ድንገት ትዘጋ ይሆናል ያን ጊዜ በቪፒኤን አይተነፈስም !,['fear'],"['disgust', 'fear']",[],['fear'],['fear'],['fear']
amh_text_5647,አንተ ጋዜጠኛ አቃጣሪ ሾካካ ነህ  ተላላኪ ገደል ግባ የአማራ ሞት ለአንተና ለአለቆችህ እንጀራ ነው ,['anger'],"['anger', 'disgust']",['disgust'],['disgust'],"['anger', 'disgust']","['anger', 'disgust']"
amh_text_2557,እስኪገባን አትታክት ) በትንሹ ስሜታዊ ሆኖ፤ ደካማ ግለሰቦች ያለ በቂ ምክንያት ማወደስ ተገቢ አልነበረም። Hopefully he got a lesson by now,[],"['anger', 'sadness']",[],['anger'],['anger'],['anger']
amh_text_3997,ለመኖሪያ ቤት ኪራይ ቀብድ ግማሽ ሚሊዮን ብር የሚጠየቅባት ከተማ,['sadness'],['surprise'],"['anger', 'sadness']",['sadness'],[],['sadness']
amh_text_4222,ይህ ግፍና መከራ እየደረሰ ያለው በትግራይ ህዝብ የህወሓት የመለስበኢትዮጵያ ያደረሱት መከራ ነው እየከፈሉበት ያለው አሁንም መፍትሄው በትግራይ ህዝብ እጅ ነው ያለው,[],['disgust'],['anger'],['sadness'],['anger'],['anger']
amh_text_4323,ሰላም የምታሳጣን እኮ የዘመኑ ባቢሎን ነች ሀይለስላሴ በተማሪ ንቅናቄ ስም መንግስቱ በቀይ ሽብር በሻቢያና በወያኔ ስም እሁን ደግሞ በጁንታበሸኔበፋኖ እያለች ደም የምታፈሰው ባቢሎ እንደሆነች ትውልዱ እየነቃነው,[],['disgust'],['anger'],['anger'],['anger'],['anger']
amh_text_108,ኧረ በዋቃ ሞት 😂😂😂 ግብፅ ፣ የመን ፣ ሶሪያ ... ዋቃን ያመልካሉ ? 😂,['disgust'],[],[],['surprise'],[],[]
amh_text_189,ሐማስ ከእስራኤል 2 ኪሎሜትር ላይ ሆኖ ለጥቃት ዘመቻ ትሬኒንግ ሲያረግ ከአለም አንደኛ የሆነው የስለላ ድርጅት ሞሳድ ምንም አልሰማም አላየም ማለት አይቻልም!!! ነገር ግን መንግስት ቁማርተኛ ስለሆነ የሃገሩን ንፁሐን አስገድሎ ጦርነት ውስጥ መግባት ነው የመረጠው የሆነውም ይሄው ነው!!!,['disgust'],[],['disgust'],[],['sadness'],['disgust']
amh_text_5053,ነጭ ጣቃ ያለው ሻንጣ አዘጋጅቼ ነበር ነው ያለው ፖለቲከኞች ስትባሉ እናንተ ንፁሀንን ታስገድላላችሁ እንጂ ራሳችሁ ትሞታላችሁ እንዴ ፀፀት ብጤ ጣል አርጎበት ይሆን ለስንቶቹ ሞት ምክንያት በመሆንህ ከበቡሽ ደሞ ምን ሊለን ነው,[],['disgust'],['disgust'],['disgust'],['anger'],['disgust']
amh_text_5743,ህጉ የሚፀናው ኤርትራውያን ስለሆኑ ብቻ ነው ኢትዮጵያውያኖች ከዚህ የበለጠ አሰቃቂና ዘግናኝ ወንጀሎች እየፈፁሙ አይደል እንዴ  ከዝርፊያ ባሻገር ዝርፊያው ከግድያ ጋር አደል እንዴ ድርጊቱ እየተባባሰ አይደል  የኢትዮጵያና ኤርትራውያኖች ፍርድ የተለያየ የሆነበት ምክንያት ምንድነው ኧረ እግዚኦ መሀረነ ክርስቶስ ግፍና በደል በዛ እስቲ ሁሉም አስቦበት ሞቱ ቀርቶ በእድሜ ልክ ተቀይሮ ወንጀለኞቹ የመፀፀቻና ንስሀ መግቢያ ዘመን አግኝተው የመተንፈሻ ,['disgust'],"['anger', 'disgust']",['anger'],['anger'],"['anger', 'sadness']","['disgust', 'anger']"
amh_text_2199,ትዝታ ዘወትር ወደ ሜሪ መጥቷል። የሚገርም ቦታ!,['surprise'],[],['surprise'],['surprise'],['surprise'],['surprise']
amh_text_1271,አይ የኛ ነገር ዓለም በሙሉ ጦርነት ይሁን መች ይሆን ሰላም ፍቅር በዝቶ የምናየዉ በየሀገሩ ጦርነት ሌላኮ አይሰማም ግን ለም ግን ለም እፉፉፉ ይህን ሁሉ መከራ ግፍ ያላየ ያልሰማ በዚህ በዚህ ዘመን የለለለ ታድሎ,['sadness'],['sadness'],['sadness'],['sadness'],['sadness'],['sadness']
amh_text_2036,ትክክል ነህ ወንድሜ በጣም ያንገበግባል ያማልም! ነገርግን ስሜታዊ ሆነን ለጠላቶቻችን ደስታ እንዳንጨምርላቸውና ጠላቶቻችን እኛን የሚከፋፍሉበትን ክፍተት እንዳያገኙ,['sadness'],"['anger', 'sadness']",[],['fear'],['sadness'],['sadness']
amh_text_1341,አይ መንግስት ከስንቱ አጣላቹን እኮ እሌኒን ምን ስትሉ ነበር ከዚህ በኋላ እናንተ አሸባሪ ያላቹትን ህዝቡ በተቃራኒው ወዳጄ ነው ማለት ያለበት እምነት ተስፋ ደና ስራ የላቹም,['disgust'],['sadness'],['anger'],"['disgust', 'sadness']",['anger'],"['disgust', 'sadness', 'anger']"
amh_text_485,Temesgeh Amlake የግብጽ ባንድራ ምናምን የምትሉ በኦሮሞ ጥላቻ የሰከራቹ ቅርሻታሞች ግብጽ ከኦሮሞ ይልቅ ለናንተ ነዉ የምትቀርበዉ እኮ። አንገታቹ ላይ የምታስሩት ክር ከነዚህ ቀለማት የተሰሩ አይደለም እንዴ? ሀይማኖቱንስ ግብጽ አይደለችም እንደ የሰጠቻቹ? እናንተ ተቦት ቀርጻቹላቹ የምታመልኩዋቸዉ እነ አቡኤ እነ ገብረ መንፈስ ቅዱስ እነ ተክለሀይማኖት ግብጾች አይደሉም እንዴ? የኢትዮጵያ ኦርቶዶክስ እስከ ቅርብ ጊዜ ድረስ ጳጳጳስ ከግብ,"['anger', 'disgust']","['anger', 'disgust']",['disgust'],"['anger', 'disgust']",['disgust'],"['anger', 'disgust']"
amh_text_1395,ኣንቺ የታሪክ ፀሃፊ ነኝ ብትልኝ እገረማለሁ ምክንያቱ ታሪክ ፀሃፊ ኮሆንሽ የተወለድሽበት ቢሄር ብቻ ነሽ ምትፅፊ እንጂ የሌላ ታሪክ መፃፍ ኣትችይም ምክንያቱ ኣስተሳሰብሽ ጠባብ ነው ።እስቲ ጃንሆይ እኮ የወሎ እና የትግራይ ህዝብ በረሃብ ሲያልቅ ንጉሱ የውሻቸው ዓመት ኬክ ቆርሶው እያከበሩ ነበሩ ብቻ ሳይሆን ጋዜጠኞች መጥተው ራሃቡን እንዳይዘግቡ የተራበው ሰውም እንዳይታይ ያደረጉ ግፈኛ መሪ መሆናቸው መች ኣወቅሽ ።በ1935 ጣልያን ለዳግማይ ወ,['disgust'],['disgust'],['disgust'],['disgust'],"['anger', 'disgust']",['disgust']
amh_text_2086,የጦር ዱልዱም የረብሻ ሳቅም የትም የለም ?,[],['disgust'],[],[],[],[]
amh_text_606,ምልክት እና የሰው ስም መውቅ እንድሁም መጥራት ብቻ ሆኗል እንጂ የእዚአብሔር ቀል ጌዜ የለውም ስለዚህ ከንቱ በሆኑ ነገሮች መቀለድ ወዘተ. ሌለውንም መለት ይቸለል...,['sadness'],[],[],['anger'],[],[]
amh_text_5327,በዚህ ሰው ምክንያት ስንት ሰዎችን አተናል ክርስትያኖች እና አማሮች በሜንጫ ታርደዋል በከበቡኝ ጨዋታ ስንቱ በደቦ እንዲገደል በጠራራ ፀሃይ ተሰቅሎ እንዲገደል ምክንያት የሆነ ሰው ዛሬ እንዲ አማረኛ ተናጋሪ እና ኦርቶዶክሶች ሲያሽቃብጡ ሳይ ለዚህ ህዝብ ሞት ሲያንስ ነው ለዚህ አሽቃባጭ ህዝብ አስር ጅዋር ሲያንስ ነው ለውሸታም ህዝብ ውሸታም ቀጣፊ መሪ ሲያንስ ነው,[],['disgust'],['anger'],['disgust'],"['anger', 'disgust']","['disgust', 'anger']"
amh_text_4274,ኧረ ወዳ የማያልቅ ኢራን ኢራን ጉራ ብቻ ይልቁንስ ያልተጠበቀዉ የመን በወኔ ተቀላቀለ አሏህ ያግዛቸዉ ድል ለአማኞች ለተገፉት ሞት ሽንፈት ለአረመኔዋ ለጨካኟ ህፃን ገዳዮች የአሏህ ቁጣ ይዉረድባቸዉ,['sadness'],"['anger', 'disgust', 'sadness']",['disgust'],['anger'],['disgust'],"['sadness', 'anger', 'disgust']"
amh_text_4113,ኢትዮጵያ የወረራ ታሪኳን እያሳደሰችው ነው ወደ ኤርትራ ባህር ብላቹ ኑ እንደፎከራቹ ሞት ኣይሰለቻቹምና እኛ ኤርትራውያን ኢትዮጵያ ጎረቤታችን እስከሆነች ድረስ ወታደራዊ ዝግጁነታችን ሁሌ በተጠንቀቅ ነው ምክንያቱም ሰላም በኣፈሙዛችን እንዳለች ኣሳምረን እናውቃለን ,['anger'],['disgust'],['anger'],['anger'],['anger'],['anger']
amh_text_1698,ኢትዮጵያዊት ማለት አንዱ የአንዱ ብሔር መጥላት ማለት አይደለም ሁላችንም ለኢትዮጵያ ዉብ እና ድንቅ ተፈጣሪዎች ነን የብሔር ፖለትካ አያዋጣም,[],[],['disgust'],['sadness'],[],[]
amh_text_2068,ኢትዮጵያዊነት ስም በጠፋበት ግዜ ብሔር እና ጎሳ በነገሰበት ግዜ ድንገት መጣህና ዜማ አዘማህልን ኢትዮጵያ ክብሯ ለዓለም አሳየህን አብይ እንዎዳሃለን ምንም ምክንያት ለመጥላት የለኝም,['joy'],['joy'],['joy'],['joy'],['joy'],['joy']
amh_text_5705,ሀሀ ጁላ ሲናገር አርጎ የሚያስቀኝ ከየት አግኝተው አምጠወሰ እንደጎለቱት የሚገርም ነው ድሮን የገዛሃው ታዲያ ንፅህ ህዝብን ለመምታት ነው እስኪ የተማረኩትን ፍኖ ሳየን በፈጠህ ኪኪ አይ ጁላ,['surprise'],"['anger', 'disgust']",['surprise'],['anger'],['disgust'],"['surprise', 'anger', 'disgust']"
amh_text_3930,በሶማሌ ክልል ጎርፍ 24 ሰዎችን ሲገድል፣ 23 ሺህ አባወራዎችን አፈናቀለ,['sadness'],['sadness'],['sadness'],[],[],['sadness']
amh_text_1452,የዘመኑ ዘማሪ ተብዮዎች ጥቁርና ነጭ ሲያዩ ዐያሽቃብጣሉ፣፣፣ጥርግ በሉ ከመድረኩ,['disgust'],['anger'],['anger'],['anger'],['disgust'],"['disgust', 'anger']"
amh_text_2252,አዎ ባለተራ ስትሆን ህዝብ አያስፈራህም የበላይ ነሃ! ህግም አያስፈራህም ህግ አንተ ነሃ! ይሄንን ማየት ያሳፍራል እንጂ አያኮራም እሺ!,['sadness'],['disgust'],['disgust'],['anger'],['anger'],"['disgust', 'anger']"
amh_text_2392,የተምታታ አካሄድ የትም አያደርሥ ዜጎቻችንን በጅምላ እያቃጠለ ያለው ህገመንግስት ለማንም የሚመች አይመሥልም ድንገት ለመንግስት ከተመቸ እንጃ ያው መት ህዝብ ነው እሱም ቢሆን እንግል,['anger'],['disgust'],['sadness'],['sadness'],['anger'],"['anger', 'sadness']"
amh_text_2063,ማን አባክ ዘግብ አለህ ኦርቶዶክስ ጭንቅ ለይ እያለች ለምን ዝም አላቹ,['anger'],['anger'],['anger'],['anger'],"['anger', 'disgust']",['anger']
amh_text_5143,ሂላል እስረኞቹ ኣመለጡ ሲባል ፊሊፖስ ሳቅ ኣምልጧት ነበር ,[],['joy'],[],[],[],[]
amh_text_2562,አገዛዙ በግዜ ካልተወገደ ወይ ካልተገረሰሰ አደጋዉ የከፋ ነዉ፤አሁን እናታ አገራችንን ከብልፅግና ማፍያ እናላቅበአስቸካይ ሕዝባዊ መንግስት ይመስረት፤አብይና ግብ,['disgust'],"['anger', 'disgust']",['fear'],['disgust'],['anger'],"['disgust', 'anger']"
amh_text_200,እኔ ከባንዲራውዎ ችግር የለብኝም የተመቸው መጠቀም ይችላል ግን ይህን ባንዲራ አያቶቻችን ማለትም እነ አብዲሳ አጋ፣የሰላሌው አቢቹ፣ጃግማ ኬሎ ሌላው ቢቀር ለኦሮሞ ነፃነት የታገሉት የባሌው ጀነራል ዋቆ ጉቱ፣ ታደሰ ብሩ እና ሌሎችም አሁን ይሄን ባንዲራ ቢያዩት ያውቁታል ወይ???🙄🙄🙄,['anger'],[],[],['anger'],['anger'],['anger']
amh_text_3967,የኢትዮጵያ ኦርቶዶክስ ቤተክርስቲያን በአርሲ 36 ምዕመኖቿ መገደላቸውን አጥብቃ አወገዘች,['sadness'],[],['sadness'],[],[],['sadness']
amh_text_3647,ዶክተር ሊያ ታደሰን ተክተው የጤና ሚኒስትር የሆኑት ዶክተር መቅደስ ዳባ ማን ናቸው?,[],[],[],[],[],[]
amh_text_3341,ሀይማኖት አልባ እምነት አልባ እውነት አልባ ህዝብህንም እምነት አልባ ሀይማኖት አልባ እና ስሜታዊ ለዘሩ ሟች አደረከው አንተ እና አይነቶችህ ትግሬ ከጥን,['anger'],['disgust'],['anger'],['anger'],['anger'],['anger']
amh_text_4500,አንተ አለህ አይደለም እንዴ የትግራይ ህዝብ ስያልቅ ከመሬትና ታሪክ ዘራፊ የአማራ ተወላጅ ጳጳሳት ሁነህ የጦር ሜዳ መነፀር በምሽግ ስታይና ጦርነት ስትደግፍ የነበርከው እነሱ ምን አደረጉ በቋንቋችን እንፀልይ ነው ያሉት ይህንንም ፈጣሪም ህግም ይደግፈዋል ለራስህ ንስሀ ግባ ለሰራኸው ሀጥያት,['anger'],"['anger', 'disgust']",['disgust'],['disgust'],"['anger', 'disgust']","['anger', 'disgust']"
amh_text_1026,እጅግ በጥልም ልብ ይሰብራል እመቤቴ ማርያም የብሽን መሻት ይፈፆምልሽ ያማል እጅግ,['sadness'],['sadness'],['sadness'],['sadness'],['sadness'],['sadness']
amh_text_636,ለሰራሽው ግፍ የተከፈለሽ ትንሹ ጉዳይ ነው ነውረኛ ከመባለግሽ አለማፈርሽ።,['disgust'],"['anger', 'disgust']",['disgust'],['disgust'],['disgust'],['disgust']
amh_text_216,እስራኤል መጥፋት ያለባት አረመኔ አገር ናት:;,['disgust'],[],['disgust'],['disgust'],['surprise'],['disgust']
amh_text_5884,ወረኛ እናንተን ጭምር ጋዜጠኛ ብሎ መጥራት ይቀፋል አስቃባጭ አማራ ትግራይ እየመጣልህ ነው,['anger'],"['anger', 'disgust']",['disgust'],['disgust'],['disgust'],"['anger', 'disgust']"
amh_text_5086,ስንቱ ምስኪን ሞተ በአንተ ምክንያት አላህ ይፋረዳሃል,['anger'],['sadness'],['disgust'],['disgust'],"['anger', 'disgust']","['anger', 'disgust']"
amh_text_2187,እስካሁን ከተከፈለው በላይ መጪው ያስፈራኛል ነገ ልክ እንደ ጎርፍ አልያም እንደ አውሎ ንፋስ ድንገት የመከራ መአት አምጥቶ የሚቆልልብን ነው የሚመስለኝ ፤የሚመጣውን ለመከላከል በቂ,['fear'],['fear'],['fear'],['fear'],['fear'],['fear']
amh_text_5695,አይ መለስ ዜናዊ ነፍስህን አይማረው የመቶ ሚሊዮን ህዝብ የባህር በሯን አሳልፎ ሰጥቶ እዚህ መከራ ውስጦ ከተተን እንደ እኔ እንደገና የደም ዋጋ ከፍለን የራሷ የሆነውን የአሰብ ወደብን ማምጣት አለባት አለዛ ጠቅላላ ቀጠናውን ማናጋት አለብን ይቺ ትልቅ ሀገር ጥንትም ወደብ ነበራት ያ ወደብ መመለስ አለበት ለቀጣዩ ትውልድ መንገድ መጠረግ አለበት የሀዝብ ብዛታችን ከኒኩለር የበለጠ ጉልበት አለው ጠቅላላ የኢትዮጵያ ወጣት ውትድርና ገብቶ መሰልጠን ,['sadness'],"['anger', 'disgust']",['disgust'],['disgust'],"['anger', 'disgust']","['anger', 'disgust']"
amh_text_3623,የኢትዮጵያ አብዮት 50 ዓመት ኢዮቤልዩ በዓልን የመዘከር ፋይዳ,[],[],['disgust'],['joy'],[],[]
amh_text_5152,ኢትዮጵያ የባህር በር ያስፈልጋታል  በዚህ ሁላችንም እንስማማለን እንዴውም ዘግይተን ነው ወደ አስፈላጊነቱ የገባነው  ነገር አሁን ከሶማሌ ላንድ ጋር የተደረገው ስምምነት እውቅና ከሌላት ሀገር ጋር ከመጥቀሙ ይልቅ መዘዙ እንዳይከፋ ስጋት አለ  ሶማሊያም ዘራፍ እያለች ነው  ሌላ አማራጭ ጠፍቶ ነው ውይ ,['fear'],['fear'],['fear'],[],['fear'],['fear']
amh_text_1772,በሚገርም ሁኔታ በጣሊያን ለ5 አመት በቀኛ ግዛት የተዳደረችው ባለፈዉ 2 አመት በኤርትራ የቀኛ ግዛት ተገዝታ ተዘረፈች ተደፈረች እኔ በቦክሌ እፈራለሁ ለግለሰቦች ስልጣን የአገሪቱን ደ,['fear'],"['anger', 'fear']","['anger', 'fear']",['fear'],['fear'],"['fear', 'anger']"
amh_text_2458,አሜን የፃዲቁ በረከትና ሬድኤት ከሀገራችንና ህዝባችን ጋር ይሁን መልካም ቀን,['joy'],['joy'],['joy'],['joy'],['joy'],['joy']
amh_text_375,አይደል ሀሀሀ እና ሙስሊሞችና ክርስቲያኖች የሚያከብሩት እንዴት ነው ነገሩ የፈጣሪ ጥቁር መሆን አስምሩበት,['disgust'],[],[],['sadness'],[],[]
amh_text_5119,የኔ ድጋይ ራስ እንደ ጂያን ካላፈቀርከኝ አልፈልግክክም,[],['disgust'],['anger'],['disgust'],['disgust'],['disgust']
amh_text_5791, ሀላል በዚህ ግፋችሁ የውሻ ሞት እየሞታችሁ ነው,['anger'],"['disgust', 'sadness']",['disgust'],['anger'],['disgust'],"['anger', 'disgust']"
amh_text_1943,8እንትጋ፡፡አንድ ነገር ማስታወስ ይገባናል የፖለቲካ ቀውስ በኃይል ይፈታል የሐይማኖት ጉዳይ ግን መዘዙ ብዙና የከፋ ነውና ልዩ ትኩረትና ስለሚሻ በእጅጉ ልንጠቀቅና ልናስተውል ይገባል,['fear'],['fear'],[],['fear'],[],['fear']
amh_text_3060,ቤተክርስቲያን ሃውልቲ ክፍለ ከተማ ቀበሩት በሰዓቱ ለቀብር የሄዱ የመከላከያ ሠራዊት ተሽከርካሪዎችን በወጣቶች አስበሩ ስሜታዊ እንዲሆኑ ቅስቀሳ አካሄዱበት የሬድዮ,[],['sadness'],['sadness'],['anger'],['anger'],"['sadness', 'anger']"
amh_text_1547,“ኤ፣ ቢ፣ ሲ፣ ዲ…” የማይቆጥሩት የዘንድሮ የ“ኬጂ” ተማሪዎች,[],[],"['anger', 'disgust']",[],[],[]
amh_text_4547,ይኸን ሰውዬ ስሙትማ ጭልጥ ያለ መርዝና ዘረኛ ነው ነጭ ፀጉር አውጥቷል  መቃብሩ የተማሰ  አፉ የሻገተ ሽማግሌ እውነት ቢናገር ምን አለበት,"['anger', 'disgust']",['disgust'],['disgust'],['disgust'],['disgust'],['disgust']
amh_text_3894,የሰሜን ኮሪያው አየር መንገድ ከኮቪድ በኋላ ለመጀመሪያ ጊዜ ዓለም አቀፍ በረረ አደረገ,['surprise'],[],['joy'],[],[],[]
amh_text_2420,እንኳን ደስ ያለህ! እንኳን ለመቃወምም በቃህ። ለመሆኑ አሁን ደሞ ለማን ይሆን የተሸጥከው? ዘረኛው!,"['disgust', 'joy']",['disgust'],"['anger', 'sadness']",['disgust'],['disgust'],['disgust']
amh_text_1333,አንዳዴ ሰወች ሲከተሉህ ልክ የሆንክ የሚመስልህ ዱቅኒያም ነገር ነህ። እስካሁን ፕራክ እያልክ ስትጃጃጃል ፕራንክ ብለህ ሂደህ ሞትክ ነፍስ ይማር🙌👊👊👊,['disgust'],"['anger', 'disgust']","['anger', 'disgust']",['sadness'],['disgust'],"['disgust', 'anger']"
amh_text_3736,ምዕራባውያን ሲጨንቃቸው እንደልማዳቸው ሩስያን ስም ማጥፋት በግፍ ወደ ዩክሬን መሳርያ ሲልኩ መሳርያው ቁጥጥር አልባ መሆኑ በመረዳት አንዳንድ ሚድያዎች እንዲህ አይነት ችግር እንዳይመጣ ፍርሀት ነበር አሁን እውን ሆኗል ተጠያቅነት መውሰድ ያለባቸው ምዕራቡ ክፍል እና አውሮፓውያን ናቸው,[],['disgust'],[],['anger'],[],[]
amh_text_5306,አለባብሶ ቢያርሱ በአረም ይመለሱ ነው የሆነው መልስህ ፍርሀት ቃላት ለማውጣት መጨነቅ የህዝብ ብሶትን መደበቅ ለመናገር ገደብ ያለብህ አላስመሰለብህም ወይ,[],['sadness'],['anger'],['disgust'],['anger'],['anger']
amh_text_5612,በጣም ድንቅ አገላለጽ ነው ፊማ ብርሃኑ ጁላ ስለኢት የመከላከያ ያስቀመጡት መስፈርት ሌጀ አበባው ታደሰም አጠናክረው ደግመው ገልፀውታል እሰየው የሚያስብል ነው የውስጥ ቦርቧሪ ይውደም ጠላት ይክሰም ኢትዮዽያ ትከምልም,['joy'],['joy'],['joy'],[],['joy'],['joy']
amh_text_5860,በመዲናችን ካሉ መንገዶች ባንዱ ጥግ ተደፍተህ ትቀራለህ ጠብቅ አንተ ዲቃላ ሰው በላ ድንጋይና ችግኝ ሀገር አይሆንም ክቡር የሆነውን የሰው ልጆችን ህይወት እንደ ዋዛ ታጠፋለህ ሀገርና ሀብትን ታወድማለህ የሆነ ቦታ በተፉጥሮ የበለፀገውን በኔነው ትላለህ ግራ ገብቶህ ግራ ያጋባኸን የሉሲፈር ልጅ እግዚአብሔር ከምድራችን ላይ ያንሳሳህ,['anger'],"['anger', 'disgust']",['disgust'],['disgust'],['disgust'],"['anger', 'disgust']"
amh_text_1335,ለነገሩ እናት ከከከፋች ባዳ ምንም ቢያደርግ አይገርመኝም ሰዉ ግን ሁሉን የሚያየዉን እግዚአብሔርን ፈርተዉ ችግረኛን ሲያገኝ ባይጨቁን ምስኪኑን ባያስለቅስ መልካም ነዉ,"['anger', 'sadness']",[],['anger'],"['fear', 'sadness']",['sadness'],"['anger', 'sadness']"
amh_text_1104,እኔ የቀልዴነው ሰርዘኝ አተ ንፍጥ ጭቅላት ማዳም ስጮህብኝ ነው ለመደበሪያ የምመጣው ሆ,['disgust'],['disgust'],['disgust'],['disgust'],['disgust'],['disgust']
amh_text_2059,እና እንዳዛ ካሰብክ መጥፎ ሰው አይደለም ብለህ መከራከሩ ለምን አስፈለገ?ማሰብ ያለብህ ሟርት እኔም አንተም ድንገት ቢሆንስ ብለን ልንናገረው እንችላለን።,[],"['disgust', 'fear']",[],['disgust'],['anger'],['disgust']
amh_text_545,ባልሽን የፈታሽዉ እኮ ሴሰኛ ስለሆንሽ ነዉ ፓስተሩም ሴሰኛ ስለሆነ ነዉ,['disgust'],[],['anger'],['disgust'],['disgust'],['disgust']
amh_text_990,እስራኤል ወራሪ ነች መላው የሙስሊሙ ማህረሰብ በአለም እንደ አንድ ሰው አብረን ከሀማስ ከፍልስጥኤማውያን ጋር መቆም አለብን,['anger'],[],['disgust'],['anger'],['disgust'],"['anger', 'disgust']"
amh_text_2406,ዘመን አመጣሹ የጥጋበኛው የድሬ ከንቲባ የግል እስረኛ ለሆነው ከአመት በላይ በእስር እየተንገላታ ያለው አስታዋሽ ላጣው የድሬ እንቁ እስኪ ድምፅ እንሁነው ? እነሱ ሂወታቸውን,['anger'],"['disgust', 'sadness']",['sadness'],['sadness'],['sadness'],['sadness']
amh_text_3188,መጀመሪያ አርማችሁን ኢትዮጵያዊ አድርጉት። በቴክኖሎጂ ዘርፍ ከምስራቅ አፍሪቃ እጅግ ኋላ ቀር ናችሁ,['anger'],['disgust'],"['anger', 'disgust']",['anger'],['anger'],"['anger', 'disgust']"
amh_text_2158,በ16 ክዘመን ጊዜ እነ አባ ገዳ(ይ) በወረራና ያስቸገራቸውን ሰፈር በሳት በማቃጠል ነበር ወረራውን ያካሄዱት! የአሁኑን ዘመን የከፋ ያደረገው በታሪክ አጋጣሚ ሥልጣን ላይ ተቀምጠው,['sadness'],['disgust'],['sadness'],['disgust'],['anger'],"['sadness', 'disgust']"
amh_text_3656,የኢትዮጵያዊቷ መሠረት እና የሌሎች አረጋውያን ሕይወት በኑሮ ውድነት ዘመን,[],[],['sadness'],['sadness'],[],['sadness']
